id,GMCSF,MCF7,T47D,MDA-MB-231,UIVC1,UIVC4
3928,11.90890407,9.099921634,7.521602893,6.786511146,7.152132968,3.96461026
3929,0.947000581,0,0,0,0,0
3943,1.42840434,1.926299462,1.889756992,1.550200223,1.921879294,2.003937424
3951,1.91327021,2.392129682,2.813233407,2.08367456,4.272785585,3.011661664
3978,21.61011819,18.35045426,22.16822777,11.98203425,18.57971356,14.87434273
3980,9.560605805,7.25309141,7.570984061,3.647971871,7.163041143,4.537789986
3986,4.330880169,0.957196994,0,1.550467581,1.43162802,1.00389968
3987,5.775091445,7.256471301,7.578675109,9.376535519,7.104443678,7.932982788
4010,3.840181518,1.447750582,2.353730144,2.088091047,2.392886751,3.011699039
4058,536.6580823,611.5825476,583.3959335,532.031393,531.3996249,446.1254332
4059,310.0925969,319.5961213,324.1908032,240.6656702,288.2818941,239.5163159
4086,1.430717403,2.392129682,0.947016674,3.131706085,0.472117856,1.495819635
4097,4.29749622,2.894948259,2.820601085,2.08367456,1.897395916,0.993553816
4098,955.5724298,829.8332692,914.4148347,650.5422574,621.420291,492.7861246
4099,94.50077846,64.27623337,71.03484436,47.33587166,48.07140986,38.16233271
4154,66.81117951,65.23515597,64.87382495,37.25078349,59.29989951,57.48025079
4156,3.822839397,2.878036513,2.803803759,5.190548714,3.825083035,2.480016376
4157,3.822839397,3.828787976,3.753552542,6.227282133,4.781353793,3.471639224
4158,4.331230901,3.375735103,3.748228583,7.264015552,4.775797558,2.974905921
4159,0,0.955764041,0,1.566714014,0,0
4161,3.338212437,3.375735103,3.748228583,1.040059522,5.72552516,3.471639224
4162,4.778549247,3.828787976,5.64120217,2.087556331,4.308210426,4.94601858
4167,17.17002067,6.209626873,8.915865143,9.815500756,5.284724386,5.019498399
4169,11.93145351,6.785817026,8.45918954,8.273156393,6.21232662,4.524481503
4172,23.04709525,23.46204456,16.20898416,7.723551765,18.57971356,6.478710552
4173,1.428305997,0.96812012,2.353094715,3.096518674,0.473340696,1.00389968
4176,70.58549703,16.71482863,43.51952572,58.45190353,29.54397194,49.18095751
4178,12.40584917,0.477566532,4.765946601,3.120178567,6.680015112,0
4182,3.849827142,1.443622723,1.880400723,1.034955661,0.960939647,0.989203716
4197,1.912121161,2.409678913,2.803803759,2.073793095,2.370736612,3.020773774
4199,3.818297722,4.306354509,2.815164407,2.085452317,1.906062706,3.011699039
4204,1.430156508,1.4442537,3.280674635,4.657804015,3.341507496,3.523620455
4227,6.667448501,6.688139871,6.542208772,9.314600953,5.714263083,6.011812273
4252,23.72705921,23.71662786,25.38540976,20.8367456,24.98443083,20.86463014
4263,15.74635337,11.49014979,13.08441754,15.51216824,13.23641973,11.92264579
4266,0,0,0,0,0,0
4275,6.651672301,6.235618907,7.114743455,5.740698347,6.177073597,7.436212109
4276,5.225851323,4.343368736,3.29727765,5.220775901,3.809508722,5.086289982
4277,0,0,0,0,0,0
4278,0,0,0,0,0.950714523,0
4279,0.954553318,0,0.939556695,0.520029761,0,0
4282,0.95457443,0.96812012,0.470422014,1.044045524,0.95237718,1.499845793
4285,3.350958343,2.870789006,3.309850513,2.605482078,1.434065988,1.498844547
4286,1.91327021,2.393076147,1.893381444,1.562297527,1.921879294,1.978407432
4288,0.962456786,1.93624024,1.430101695,2.088417303,3.841983894,2.476620914
4307,2.867129548,0.964982753,0,0,0,0
4332,50.30136553,54.93813405,53.94326143,47.69724118,46.81378717,46.06753208
4363,25.28769672,22.693823,21.15740464,25.05051285,18.16914441,12.59308705
4364,147.0314219,102.8814571,83.17818053,95.70159512,90.66172118,49.45641096
4365,34.42492783,16.30955022,36.69632612,16.09345366,25.80107393,27.20285188
4366,0.948157113,0,0.470422014,0,0,0
4367,7.146440853,4.87200879,6.555613138,5.174778307,6.166944505,3.020736399
4368,0.95457443,0.96812012,1.875488938,1.029040688,0.95237718,0.49485217
4370,11.44379009,7.719862024,7.151143902,7.24468963,5.742276414,5.019436106
4376,0,4.315602362,0,0,0,0
4377,4.751194501,72.91068124,38.33151496,11.39693978,5.285611733,3.561915443
4378,7.585256902,111.0609573,65.81338164,10.89602333,10.09030997,10.90991934
4379,0,7.18000942,0.947016674,0,0,0
4380,5.688942676,96.2229121,47.94828744,8.801493241,7.207491027,10.40326679
4381,0,6.703179443,1.907014069,0,0,0
4400,3.824242322,5.357276501,2.349535404,5.693726321,1.894950235,2.525236849
4401,26.76969625,23.22602368,24.99060972,29.6914736,29.78912906,32.7046143
4410,2.401143786,0.48526771,0.95318932,0.520029761,3.806183407,0
4412,4.308923422,4.868786843,7.151143902,5.172571315,5.732300469,1.014233085
4413,0.962456786,2.900500927,2.365090791,2.088091047,0.956270759,4.046586476
4417,0,0,0,0,0,0
4418,3.851230067,0,0,0,0,0
4419,0,0.479715043,0.940200362,1.042000408,0.477019919,1.001468089
4420,20.55809919,39.19035384,38.67242146,67.87276029,41.18334973,66.39872903
4421,0.948157113,1.439060547,0.934601253,2.605971463,0.957046069,2.503337547
4422,0.95457443,2.87279119,2.357723113,5.180427174,3.314543208,4.015598719
4423,0,0,0,0,0,0
4431,21.9552119,20.5804796,21.25529303,18.79575573,20.51267876,18.06996998
4472,21.80877012,25.07844624,28.36424738,70.50475412,35.74122856,55.80008004
4473,6.20302866,12.05950808,11.81545433,20.23004979,12.81044728,21.61500755
4477,63.11293662,48.35700303,52.07931358,43.03472909,55.74793633,47.29873916
4478,3.841584443,4.815748656,4.767535173,4.13648588,3.809508722,7.429862741
4482,1.9004778,2.866345659,1.875488938,3.108256305,1.914092138,1.978407432
4483,10.56049918,13.88424091,12.25584034,14.06991684,12.85626061,13.58662841
4488,6.637099789,8.135819131,8.411411278,13.99805667,7.656368551,10.17257996
4490,12.51193821,9.648981722,9.902110193,9.394003491,9.486979579,8.902833444
4537,0.96004538,2.415870701,0.953507035,1.036733419,0.957046069,1.485473771
4542,0.96004538,0.96812012,2.841050023,1.562297527,1.904288012,2.504545121
4551,0.960396111,0.955448553,2.356025764,1.042000408,1.425149209,1.006912133
4569,8.533414015,8.61837357,5.684006332,4.699072612,1.442740491,3.509833041
4579,2.881188332,3.376997057,3.738405012,2.588718995,1.921879294,2.544657447
4618,10.00391878,11.4873789,3.302601609,7.804321654,14.83271095,13.38153402
4619,5.714955858,4.78598497,11.81132404,9.312538833,5.742276414,5.453028705
4620,10.52298616,10.61481028,10.41718342,12.34848826,11.40432738,12.91619961
4622,0.96004538,0.957512483,1.416469069,0.521807519,1.425149209,0.494351546
4634,9.557098494,11.60858224,9.92955154,11.39514537,12.90132089,12.57971627
4635,2.863723291,0,0.466635132,1.028229576,1.89827555,0
4636,11.46851819,12.06404578,12.29654724,11.40800394,10.51342211,12.0830951
4645,3.849827142,3.352167909,3.745653916,3.624896746,4.804698236,3.956814864
4646,3.800955601,3.859931012,4.682067396,4.167349119,4.284243268,3.956814864
4678,0,0,0.953507035,0,0.475357262,0
4694,17.68374727,20.14625559,16.35751841,19.66415757,14.76218624,16.89038996
4696,3.346539587,0,3.753552542,0,0,1.490349412
4697,0,0,0,0,1.420022089,0
4758,1201.457877,1323.297508,1350.030845,1555.348386,1445.705235,1568.26448
4780,6.651672301,9.649827531,7.954799749,10.43778166,9.474751174,15.85815494
4781,0,0.959345504,1.880493024,3.646030985,0.955383412,1.006924591
4793,1.42840434,1.929965506,2.815164407,2.088417303,1.434065988,2.00779936
4796,0.962807517,0,0,0,0.477019919,0
4801,2.395375431,0.959345504,1.410622376,1.036733419,0.953031353,0.494351546
4826,16.11867092,15.00278555,16.53090055,13.46698999,15.3127371,13.38611116
4836,1.920090759,2.398406051,2.809240437,2.080348457,0.9600523,2.025276532
4837,0.474656822,0.479630462,0.469778347,0,0,0
4838,0,0.959345504,0,0,0.950360615,0
4840,0,0,0,0,0,0
4843,2.863723291,2.894694517,2.813233407,3.110689642,0.954039838,1.503682812
4844,0,0,0,0,0,0
4845,4.763910342,4.345198723,3.750977876,4.167349119,1.901429046,0
4846,0,0,0,0,0,0
4848,2.399784574,0.964982753,0.946373008,0.520029761,0.957046069,1.006924591
4849,2.399784574,0,1.881688056,5.730031801,0.477019919,0
4850,47.15598002,36.37669985,17.93767986,25.58271093,22.26404556,28.2069105
4852,1.432567914,23.10032065,43.1004695,43.07520653,36.5907233,12.92638351
4857,22.90927963,14.60636053,13.71900045,26.93397997,16.335974,19.0738572
4896,28.87370357,27.43692533,28.38437391,30.7991277,26.47283946,28.4832239
4965,17.18233975,7.70519785,5.170780155,6.262668994,5.742276414,4.958114243
4966,4.800226898,2.878036513,1.880400723,2.08367456,1.904754361,1.98224445
4970,2.381320664,2.922163333,4.256541235,4.174949534,1.89827555,2.480016376
4971,11.04576098,5.265444433,3.789337554,4.175112663,4.737375587,0.496770679
4972,14.23831732,8.205129735,6.096245161,5.742035136,6.189620344,4.958114243
4985,27.97005656,14.8510599,19.21535181,26.09984663,11.42852617,29.14608692
4987,3.344275406,3.374324979,4.246209248,7.244742185,3.317782614,9.005454036
4988,9.976120568,5.853101281,11.29173834,0,13.80213394,0.496770679
4989,4.276537679,7.170063333,7.535878805,0,14.71389289,0
4993,0,0,0,13.56699549,0,20.35120975
5015,8.109926833,9.098088613,11.2511214,6.214334537,10.00146621,11.52877238
5016,0,0,0,0,0,0
5017,10.91548813,9.660561903,10.42067827,5.693433322,10.03806485,8.535130612
5018,2.881188332,3.375735103,3.30889737,4.139822646,4.78966708,2.476620914
5019,10.50394454,9.593455044,11.68318116,9.849401047,9.094527085,13.37894047
5038,9.501463746,9.16114912,10.34220398,10.43778166,7.618887946,10.0389968
5040,0,0,0,0,1.442740491,0
5044,3.337160244,2.871590982,3.788066697,3.625126158,4.274783157,8.519511875
5045,14.30473762,13.85384627,13.25823344,13.02724295,12.354688,8.433727529
5089,0,0,0,0,0,0
5093,3.811712728,7.656104089,7.01838627,5.693433322,5.232837885,10.55644675
5094,0,0,2.818670085,0,0,3.460460824
5095,0,0,0,0,0,0
5096,7.177418178,10.05253079,9.827626707,8.279685723,8.648456824,0
5097,2.880136139,0.957512483,0.953507035,1.550200223,0.95237718,0.991622849
5099,0,0,0,0,0,0
5103,5.756150928,6.71533395,5.622342875,7.815973503,5.737624552,6.943278449
5106,1.898627289,8.154394497,7.970666063,3.084688728,8.096037363,7.419278182
5107,1.423970466,1.918691009,1.892746015,2.589941084,2.367068091,1.48548623
5112,2.880136139,2.398321471,1.894033348,3.104866984,2.381849083,1.485473771
5113,0,0,0,0,0,0
5115,4.784945452,10.52916693,10.8620819,4.112918303,8.598450704,10.40916215
5118,13.31842082,11.51214605,13.7348281,10.93809296,12.38422866,12.39640682
5119,2.381955171,2.889449194,0.946373008,2.071844613,1.912541517,1.982269367
5122,0,0,0,3.10776692,1.431059757,0.989704339
5125,9.566351052,4.317012479,4.686910119,2.08771946,4.745688874,1.514634454
5153,21.8554947,24.84166238,25.31910066,25.33949894,26.57585769,26.62468639
5163,1.924913571,17.67564049,16.20961959,22.25409865,17.5565978,16.57475015
5170,0.9502389,0.957597063,0.938388136,1.042000408,0,1.017257996
5173,0,0,0,0,0,0
5176,1.920090759,3.830388253,3.306284035,4.670893625,4.284865983,4.027648532
5178,3.831938819,0,0,0,0,0
5179,5.26051126,6.246870811,7.051180879,6.247468164,5.694204312,4.512988897
5229,21.35539419,9.185834767,16.97813625,13.57444511,15.23803489,9.397685614
5230,0,0,0,0,0,0
5235,8.068241027,10.61948083,9.002921872,9.841289923,10.01588263,9.024647096
5237,0,0,0,0,0,0
5244,5.720626033,0,0,0,0,0
5272,35.05566375,19.14393988,33.12089301,18.2743198,35.93231634,25.83236185
5274,0.474656822,0.477882021,0,0,0.473340696,0
5275,0,0,0,0,0,0
5276,0,0.477882021,0,0.5149259,0.948697958,0
5277,0,20.44246084,11.38271803,9.340120257,6.138754967,3.972246922
5323,2.881188332,4.824490861,2.365716223,5.174778307,5.72552516,4.955611126
5332,0.9502389,1.918691009,1.416151355,1.043778166,1.90072123,1.98224445
5333,7.636426542,13.40635889,13.16280506,6.78608066,9.527396333,6.008808532
5334,3.346539587,3.367331214,2.860521104,2.08367456,2.851081846,2.478122784
5335,2.847940933,0,0,0,0,0
5343,0.481053027,0,0,0,0,0
5382,0,2.87279119,0,0,0,0
5384,0,2.410625378,0,0,0,0
5385,0,0,0,0,0,0
5386,0,0,0,0,0,0
5389,0,0,0,0,0,0
5390,0,0,1.403898364,0,0,0.989704339
5408,0,0.479630462,0.946373008,2.586820373,2.367068091,4.94601858
5411,0,0.966371679,0.934601253,0.522238005,1.89827555,2.538607624
5412,0,1.443622723,0.466635132,4.12474825,2.396780329,1.006912133
5414,0,1.433015085,0,1.029040688,1.42759489,2.034515993
5415,0,1.918691009,0.476912374,2.595763742,2.387898779,4.487458905
5416,0,0.479630462,0,0,0,0
5417,0,1.437142944,0,1.043778166,0.945458552,1.003887221
5419,17.08140085,4.849798119,16.09374227,13.47258631,10.47448633,15.40010284
5420,0,0,0,0,2.840044178,0
5421,0.475582078,0.963149731,0,0.520029761,0,0.993553816
5423,0.947000581,1.915194127,1.892746015,0.514114788,0.948697958,1.017257996
5424,1.907298349,6.812531367,6.566973785,5.740535219,2.369384921,7.04724091
5499,4.28925352,3.383990821,3.745653916,3.102433647,3.794791831,3.051773989
5508,9.064480151,8.634109539,8.971872585,15.13486497,10.43567754,14.34320357
5542,5.254959725,3.83004993,4.214863715,4.168001632,3.821533646,4.069031986
5547,2.376059878,1.439060547,1.876776271,1.034955661,1.43162802,2.483903228
5548,2.847247106,4.787985317,4.691940678,3.12551184,4.284243268,4.069031986
5553,1.895157694,4.330480946,3.281199528,3.132136571,4.284243268,4.015598719
5555,8.56832165,4.819357826,3.789337554,3.12794211,4.781353793,5.006675094
5559,1.909106636,1.910897106,0,1.029851801,0,2.003937424
5572,1.9004778,2.436004395,1.874114292,2.61038795,1.43162802,2.002936177
5574,9.490823686,7.790058948,8.913459341,9.898033434,8.598450704,9.53175567
5595,0.949313644,0.479630462,1.406354257,1.552089806,0.473340696,0
5602,2.865135829,3.379962227,3.29727765,2.084000816,2.874144438,3.011699039
5616,22.41292337,22.49504275,22.16822777,18.78800698,21.7455467,19.07409392
5632,2.869905316,2.899115036,3.290379432,3.104866984,4.268668955,4.967769081
5634,2.8507167,2.866345659,3.760801446,3.132136571,2.860100539,3.005906136
5641,1.91327021,2.894948259,3.779513984,6.21553384,3.808576024,7.928977801
5642,2.880136139,1.929965506,1.907014069,0,0.477019919,0
5644,0,0,0,4.689156638,0.477019919,0.49485217
5663,16.36176535,25.84660252,19.89402216,16.70733843,16.335974,14.02055324
5664,31.82976476,23.93809356,32.16304963,21.36317684,22.98650841,17.88400607
5666,29.58621858,19.18572596,17.51812511,21.8781268,23.00208272,8.903834691
5667,0.956635105,0.963149731,0.940200362,0.514114788,0.95237718,1.00389968
5668,0,0.488489658,0,1.043941294,0,0
5671,8.66211107,5.265867337,5.675993228,5.172571315,5.751494074,4.015598719
5673,16.26875922,14.96840939,14.67567213,15.43561032,12.354688,14.58237887
5676,9.490823686,7.717526397,8.44549322,8.874602193,14.28399505,12.91621207
5681,2.856808679,4.789310854,4.249513827,2.604565293,2.859094059,2.51063232
5682,0,0.957597063,1.403692277,1.043778166,0.477019919,0
5683,8.112177521,6.297210377,7.476810025,6.251023679,6.218538049,8.068755048
5684,2.375134622,7.184727508,1.430419409,4.176834607,2.377741149,3.007415457
5686,1.898164737,4.330480946,2.353730144,3.646833059,1.910766823,2.034515993
5687,2.373746815,4.308270274,2.820365276,5.72921616,2.393455014,2.013849183
5688,4.772872152,5.73237583,2.806097221,6.216512609,4.747565483,3.964538735
5689,7.111756611,4.824490861,4.673006265,5.209130586,3.354713745,5.558122728
5690,0.473500291,0,2.336962541,1.550200223,0.954254193,0.496770679
5691,0.481403758,0,0,0,0,0
5692,1.443159082,0,0,2.57057394,0,0
5693,0,0,0,0,0,0
5694,0,0,0,0,0,0
5695,3.338212437,1.434763526,0.953507035,4.663581521,2.847413324,3.007415457
5699,0,0,0,0,0,0
5700,0,0,0,0,0,0
5704,0,0,0,0,0,0
5708,7.616186806,9.612940071,8.053832848,5.742035136,2.847413324,9.55910446
5709,0,2.426338552,1.87911339,0.521807519,1.921879294,0
5713,14.40111885,11.9708798,15.60417086,18.27144239,21.36295303,13.41299521
5736,4.745411843,3.852598925,3.742510701,3.622371093,3.794791831,4.958030258
5738,0,0,0.47659466,0,0,0
5739,1.920090759,0,0.467966121,1.034144549,0.473340696,1.00389968
5740,1.911419699,3.830388253,1.410182638,2.588318859,2.836375657,1.020282908
5741,2.8507167,1.433646062,2.803803759,3.646030985,1.426071785,3.507830547
5742,2.887370357,3.349411257,1.410182638,2.589941084,2.364257801,0.993541358
5743,4.276537679,2.432782448,5.626129757,5.183667095,4.284243268,5.034560665
5748,0.962456786,0.964982753,0.953507035,1.042000408,1.911085907,1.00389968
5749,0,0,0,0,0.472117856,0
5750,19.60828418,18.87560436,17.00209407,20.73793095,16.107077,17.62785951
5766,43.86786203,29.67572882,32.58303269,23.49080904,30.94072604,27.20235125
5770,1.905023494,2.871844725,1.412526903,5.742465622,2.868812276,3.013479001
5773,5.709463796,4.310482368,5.678238045,6.77203221,1.914092138,6.94135994
5774,3.822839397,0.955764041,1.403898364,5.176785477,0.946681393,0
5775,2.399784574,2.39402445,2.383926444,3.623173166,3.781834209,3.509833041
5777,2.383308388,2.415870701,2.860521104,2.610329052,3.328101765,4.458840447
5778,2.856107217,1.929965506,1.907014069,4.657804015,1.897395916,2.478122784
5780,0,0,0,0,0,0
5785,1.909106636,0.959345504,1.876776271,3.126001224,2.836375657,3.004404266
5810,5.248020535,29.73971064,24.53223516,28.46383262,19.10766823,14.87259864
5811,2.881188332,10.0516004,8.520216498,7.773201731,4.761885902,6.551689002
5812,1.9004778,8.140491549,7.071467674,7.246346332,4.300440296,3.966541228
5817,5.727446582,4.361308461,5.184372662,3.625615542,4.268668955,5.007340444
5822,0,0,0,0,0,0
5824,5.293336955,5.338287777,8.436075768,7.295874362,6.687683881,8.518861252
5825,0,0,0,0,0,0
5847,21.82889448,21.18235334,20.75105542,16.15404625,21.43880762,17.35265239
5851,0,0,4.218943997,2.572196165,0.480913497,0
5884,5.760272278,5.745074895,5.678238045,2.586820373,4.761885902,3.011699039
5905,0,0,0,0,0,0
5906,9.045934077,7.660776507,7.507105084,5.690752507,8.089269903,5.454884922
5907,7.180304613,6.288351181,5.208459698,3.649912757,6.193541774,6.441084897
5909,1.920090759,1.915024965,0.937744469,3.654329244,1.908508387,2.034515993
5910,0,3.823056166,0,0,0,0
5911,12.51193821,10.50993408,11.75282635,10.4183728,10.43567754,10.92909198
5916,1.424664447,0,0,2.605482078,0.9600523,0.496783137
5929,4.266128741,5.304628808,6.596256965,3.131334497,5.26226729,3.467718222
5930,0,0,0,0,0,0
5931,0,1.953958632,0,0,0,0
5932,6.188456148,5.265444433,5.205505385,5.209186399,5.232837885,5.519820288
